userID,年龄,所在省,所在地,creditedNum,文凭,性别,身高,自我介绍,学历认证,身份认证,手机认证,芝麻信用认证,身份通认证,昵称,照片,恋爱状态,标签,住房,体型,体重,偏爱约会方式,公司性质,公司行业,厨艺状况,本人婚姻状况,要求伴侣婚姻状况,要求伴侣学历,宗教信仰,家中排行,家乡,家务分工,属相,工作状况,希望对方看重,要求伴侣年龄,恋爱类型,想何时结婚,户口,所在地区,所学专业,择偶要求_有无子女,掌握语言,星座,是否吸烟,是否喝酒,是否想要小孩,要求伴侣月收入,月薪,有无子女,期待婚礼形式,母亲工作,毕业学校,民族,父亲工作,父母医保,父母情况,父母经济,生活作息,相貌自评,职业,血型,要求伴侣购房情况,购车,要求伴侣身高
1058248,35,四川,四川成都,3,本科,女,160,三十多岁的年龄二十多岁的内心。受过伤不代表不再相信爱情，生活是现实的，金钱是必须的，关键看你去怎么排序。我始终相信婚姻的第一顺位永远只有爱情，三观相同又是多么重要！如果你还相信爱情，如果你没有恶习，如果你有一颗积极向上不断进取的心，如果你至少有大学本科以上的学历（不是歧视，层面不同不相为谋）。请你给我来信，希望我们有一个好的开始～ps:婚托，骗子，对带小孩单亲母亲有歧视者请绕道，谢谢配合,0,1,1,0,1,会员1058248,有,,身材苗条/无神论/看重感觉/有车,,较瘦,46,共赴浪漫之旅,,金融/证券/保险,,离异,离异,"本科,硕士,博士",无神论,独生子女,四川成都,,猪,,性格，心灵,30~40岁,教师型,时机成熟时就结婚,四川成都,四川省,,不限,中文(普通话),金牛座,不吸烟，但不反感,不喝酒,视情况而定,"15000-20000,30000-50000",5000-10000,有，和我住一起,简单就好，无所谓,政府机关（已退休）,,汉族,政府机关（已退休）,均有医疗保险,父母健在,均有退休金,偶尔熬夜,7,其它,O型,",与父母同住,已购房(有贷款)",已购车,170~177厘米
5577621,37,山东,山东淄博,1,本科,女,160,自己跌跌撞撞走了过来懵懂执着激情冷漠..还在一直经历着生活..坚信总有属于自己的幸福在前方或许就在转角.,0,0,0,0,1,边界,无,,无神论/身材苗条,与父母同住,较瘦,45,,,传媒/出版,,未婚,未婚,不限,无神论,,山东淄博,,猴,,,27~34岁,表演者型,,,山东省,,不限,中文(普通话),天蝎座,不吸烟，但不反感,不喝酒,想,2000以下,2000以下,没有,,,,汉族,,,,,,5,艺术/设计/创意,B型,已购房(无贷款),,170~180厘米
61845063,28,辽宁,辽宁沈阳,2,大专,女,155,我的性格特点是比较内向；业余时间我喜欢上网看电视看小说；我憧憬的生活是衣食无忧。，幸福快乐；我希望我爱人是性格沉稳、有责任心。,0,1,0,0,1,冰桔柠檬,有,已经结婚了,无神论/工作轻松/有上进心/慢热型/随和/身材匀称,与父母同住,匀称,,共赴浪漫之旅,国有企业,交通运输,不太会，但愿为心爱的人学习,已婚,未婚,不限,无神论,老二,,看各自闲忙，协商分担,马,轻松稳定,性格，心灵,21~30岁,哲学家型,三年以内,,辽宁省,经济学类,不限,"中文(普通话),英语",双子座,不吸，很反感,社交需要喝,想,4000-5000,2000以下,没有,简单就好，无所谓,,,汉族,,,父亲健在,,偶尔熬夜,,财务/审计/税务,,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",未购车,153~172厘米
56194395,31,辽宁,辽宁沈阳,2,本科,女,163,我没有豆豆了.如有诚意.附带红豆豆..※※※※※※,0,1,1,0,1,温柔旳慈悲,有,已经结婚了,无神论/身材丰满/随和/想结婚/夜猫子/厨艺不错,与父母同住,丰满,55,一起做饭,,其它,能做几样可口的小菜,已婚,未婚,不限,无神论,独生子女,辽宁沈阳,一起分工合作,兔,,经济实力,24~30岁,记者型,一年以内,,辽宁省,,不限,中文(普通话),白羊座,社交时偶尔吸烟,兴致时小酌,想,"4000-5000,7000-10000,15000-20000,30000-50000",2000以下,没有,顶级酒店，高朋满座,,,汉族,,,父母健在,,经常熬夜,1,其它,AB型,已购房(无贷款),,172~180厘米
56172097,38,安徽,安徽合肥,2,高中,女,166,真心希望在这里的每一位朋友早日找到最适合自己的另一半！在此声明：本人来这不是找对象的，真诚交友，普通普通，普通好朋友！,0,1,0,0,1,心馨雨,有,正在恋爱中,身材匀称/有神论/自信,需要时购置,匀称,53,,,食品业,,未婚,"离异,丧偶",不限,其它,,安徽合肥,,猴,,,35~45岁,艺术家型,,,安徽省,,不限,中文(普通话),金牛座,不吸烟，但不反感,不喝酒,还没想好,"15000-20000,30000-50000",2000以下,有，和我住一起,,,,汉族,,,,,,9,其它,O型,已购房(无贷款),,170~185厘米
7505150,44,上海,上海徐汇,2,大专,女,173,狗狗们最基本的品质，放在人类身上被我们称作美德。和善良温顺的大型犬在一起，可以净化人的心灵。希望交往比我更优秀的朋友，希望他善良、真诚、宽容、有健康的身体和健全的人格，有丰富的内涵和一双明亮温暖的眼睛：）我成长在一个典型的知识分子家庭，小时候父母忙于工作无暇照顾我和姐姐，所以我们很早就学会料理家务，做一桌美味和家人一起品尝是最温馨的时刻。,0,1,0,0,1,水晶晶,无,,随和/有房/有神论/厨艺不错/身材苗条/自信,,苗条,58,,,,色香味俱全,离异,"未婚,离异",不限,信神但未定教,老二,辽宁大连,一起分工合作,虎,,,40~44岁,艺术家型,,,上海市,,不限,中文(普通话),金牛座,,,想,"7000-10000,15000-20000,30000-50000",,有，和我住一起,,,,汉族,,,父母健在,,偶尔熬夜,9,,A型,",与父母同住,需要时购置,已购房(无贷款),住单位房",,175~186厘米
58995821,31,河南,河南开封,1,中专/职高/技校,女,166,没什么可写的，当和我慢慢接触后就会知道了,0,0,1,0,0,歡歡,有,,身材丰满/无神论,与父母同住,丰满,70,,,,,未婚,未婚,不限,无神论,,河南开封,,兔,,,24~30岁,冒险家型,,,河南省,,不限,,双鱼座,不吸烟，但不反感,不喝酒,想,"4000-5000,7000-10000,15000-20000,30000-50000",2000以下,没有,,,,汉族,,,,,,6,其它,B型,",与父母同住,需要时购置,已购房(无贷款)",,175~185厘米
6070786,41,甘肃,甘肃兰州,0,本科,女,160,,0,0,0,0,0,wyl1228,无,已经结婚了,无神论,与父母同住,,,,,计算机/网络,,已婚,未婚,不限,无神论,,,,龙,,,30~35岁,公务员型,,,甘肃省,,不限,,魔羯座,不吸烟，但不反感,不喝酒,还没想好,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000以下,没有,,,,汉族,,,,,,,其它,,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,170~175厘米
50079530,35,上海,上海虹口,3,硕士,女,160,我是一个热情、活泼、大方的女孩儿。希望可以碰到那个最最合适的MrRight!,0,1,1,0,1,镁铝合金,有,已经结婚了,自信/有房/高学历/名校/无神论/身材苗条,已购房(有贷款),苗条,48,,,商业/贸易,,已婚,未婚,不限,无神论,,江西新余,,猪,,,32~35岁,记者型,,,上海市,,不限,,狮子座,不吸烟，但不反感,兴致时小酌,想,"7000-10000,15000-20000,30000-50000",5000-10000,没有,,,南开大学,汉族,,,,,,9,贸易/采购,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,174~190厘米
61097089,31,河北,河北石家庄,1,大专,女,160,我是一个很普通的女孩子，希望他踏实，稳重，积极乐观。不管你现在有什么，只要你人品很好，我愿意给双方机会。我相信只要我们一起努力、随着时间的推移，该有的都会有的。,0,0,1,0,0,小蕙,有,已经结婚了,厨艺不错/工作忙碌/无神论/早起鸟/身材匀称/看重感觉,与父母同住,匀称,55,牵手漫步在公园,私营企业,电子/电器,能做几样可口的小菜,已婚,不限,不限,无神论,老大,,一起分工合作,虎,偶尔加班,性格，心灵,22~32岁,艺术家型,时机成熟时就结婚,,河北省,中文类,不限,"中文(普通话),英语",魔羯座,不吸烟，但不反感,不喝酒,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,简单就好，无所谓,,,汉族,,,父母健在,,早睡早起,,其它,AB型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,160~185厘米
54103866,32,河南,河南南阳,0,本科,女,163,直爽开朗任何事情都会往简单的方式弄太麻烦总觉得累比较随性也有很多时候会小任性倔强不服输从不会去主动表现自己会积极去面对所有的事情的我喜欢睡觉吃饭看书听音乐发呆看电影自己觉得自己内向低调别人却觉得外向的一个人自己觉得不可爱别人却觉得可爱的一个人最明显的特征就是射手座喜欢自由自在包括思想也是天马行空喜欢吃甜的喜欢巧克力喜欢喝奶茶喜欢看着淡淡的天空感叹天真是苍凉的没有一丝波痕平时感性到乱七八糟看阿凡达都会哭的一塌糊涂但是理智的时候又理智的不是人相信一切的美好也相信很难发生在我身上,0,0,0,0,0,miffy,有,已经结婚了,无神论/身材匀称/自信,与父母同住,匀称,53,,,旅游,,已婚,未婚,不限,无神论,,河南南阳,,牛,,,24~30岁,专家型,,,河南省,,不限,,射手座,不吸烟，但不反感,兴致时小酌,想,"4000-5000,7000-10000,15000-20000,30000-50000",2000以下,没有,,,河南工业职业技术学院,汉族,,,,,,8,其它,O型,已购房(无贷款),,173~185厘米
53240991,33,北京,北京崇文,0,本科,女,171,猜数字0.250.51235.56911121824364854后面是什么？,0,0,0,0,0,女孩不野蛮,无,已经结婚了,无神论/高个子/身材苗条,与父母同住,较瘦,52,,,计算机/网络,,已婚,不限,不限,无神论,,北京宣武,,鼠,,,25~35岁,表演者型,,,北京市,,不限,,魔羯座,不吸烟，但不反感,兴致时小酌,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,汉族,,,,,,5,生产/营运,B型,"与父母同住,已购房(无贷款),住单位房",,178~188厘米
54170937,31,辽宁,辽宁营口,1,本科,女,172,***:ヅ安ぢ竹ㄣ华丽的语言装饰不了一个人的真实，也不知道该说些什么，只是清楚的知道无论作为朋友还是可以牵手一生的人，需要时间来证明一切，期待与你的相识有缘请加***,0,0,1,0,0,ヅ安ぢ竹ㄣ,有,已经结婚了,无神论/身材丰满/医护人员/高个子,与父母同住,丰满,59,,,健康/医疗,,已婚,未婚,不限,无神论,,辽宁营口,,兔,,,24~32岁,表演者型,,,辽宁省,,不限,,巨蟹座,不吸烟，但不反感,兴致时小酌,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000以下,没有,,,,汉族,,,,,,6,医院/医疗/护理,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,175~195厘米
61219746,41,四川,四川成都,2,硕士,女,172,我是个很善良的女人，希望自己的爱人也和我一样永远有一颗感恩的心去面对生活。事业型的女性也一样很温柔呵呵虽然现在还没学会温柔，但是我想我会去学的，只为一个人，但是我却是极具属于宁缺毋滥型的，对生活对家人不关心爱护的没有事业心的请绕行！！！属马属兔属猪的本人优先考虑。另本人喜欢沉稳低调的男人，肤浅张扬请绕行。谢谢配合。祝大家早日找到自己的幸福！,0,1,0,0,1,冰封的冷漠,有,已经结婚了,有车/想结婚/随和/身材匀称/高学历/高个子,与父母同住,匀称,63,共赴浪漫之旅,私营企业,装饰/装潢,不太会，但愿为心爱的人学习,已婚,不限,不限,佛教,独生子女,,一起分工合作,蛇,,性格，心灵,28~39岁,记者型,一年以内,,四川省,,不限,中文(普通话),双子座,不吸，很反感,不喝酒,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",5000-10000,没有,旅游结婚，不大操大办,,,汉族,,,父母健在,,偶尔熬夜,5,商业零售服务,A型,已购房(无贷款),已购车,175~190厘米
4549100,39,广东,广东深圳,0,本科,女,162,佳言话人生（转贴）把生活想象成一个在空中抛接五只球的游戏。这五只球被你分别称为：工作、家庭、健康、友谊和精神。你努力不让它们从空中掉下来。你马上就发现惟有工作是一个橡皮球。如果你将它掉到地上，它还会弹回来。但其它四只球--家庭、健康、朋友和精神都是玻璃的。如果你把任何一个掉到地上，便会不可挽回地留下疤痕、裂缝、受损甚至摔得粉碎。它们永远也无法恢复原样。你必须懂得这一点并在生活中努力保持平衡。怎样做到这一点呢？不要总拿自己与别人比从而贬低自身的价值。正因为我们彼此的差异不同，我们才会各有千秋。别人认为重要，并不能作为你确定目标的根据。只有你自己知道，什么东西对你最好。与你内心最贴近的东西，切莫等闲视之。要像坚守生命一样坚守住它们，因为失去它们，生活就会毫无意义。不要耽于过去或未来，而让生命从指间悄悄溜走。一次只活一天，活在今日，你就充实地活过生命中的每一天。如果你还可以付出，就不要轻言放弃。在你停止努力那一刻之前，什么都没有真正结束。正因为我们都不完美，我们才会彼此需要。不要害怕遭遇风险。只有通过冒险，我们才能学会如何变得勇敢。别说真爱难求，而将爱拒之门外。获得爱的捷径是给予爱，,0,0,0,0,0,gracexiao,无,已经结婚了,身材苗条/无神论/自信/销售员,需要时购置,较瘦,50,,,电子/电器,,已婚,未婚,不限,无神论,,湖南邵阳,,马,,,28~35岁,作家型,,,广东省,,不限,,天蝎座,不吸烟，但不反感,不喝酒,想,7000-10000,2000-5000,没有,,,,汉族,,,,,,8,销售,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,172~180厘米
64631428,28,上海,上海松江,3,本科,女,160,.,0,1,1,0,1,偶爱吃排骨,有,正在恋爱中,身材苗条/看重感觉/无神论/随和/有上进心,与父母同住,苗条,45,共赴浪漫之旅,,,不太会，但愿为心爱的人学习,未婚,未婚,不限,无神论,独生子女,,看各自闲忙，协商分担,蛇,,性格，心灵,22~32岁,教师型,时机成熟时就结婚,,上海市,食品类,不限,英语,天秤座,不吸，很反感,不喝酒,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,简单就好，无所谓,,,汉族,,,父母健在,,偶尔熬夜,,其它,,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,170~185厘米
1437115,43,四川,四川成都,0,高中,女,163,学历也许是敲门砖，也许只是一种经历。我相信我行，所以，我就能做到。信念不倒，生命的动力就永不涸竭。最向往的事：老来回到乡下的老宅去，养花种草，最终成为自然的一部分。最想要的生活：平静，学风浓郁，无访客侵扰。最喜欢做的事：用文字阐述生活、生命我也许不是一只绩优股，但肯定是一只潜力增长股，绝对不是绩差股。,0,0,0,0,0,般若,有,已经结婚了,有房/有神论/身材苗条,已购房(无贷款),苗条,46,,,传媒/出版,,已婚,不限,不限,信神但未定教,,四川成都,,兔,,,31~40岁,作家型,,,四川省,,不限,,白羊座,不吸烟，但不反感,兴致时小酌,想,4000-5000,2000-5000,没有,,,,汉族,,,,,,7,艺术/设计/创意,B型,已购房(无贷款),,170~180厘米
524546,37,北京,北京大兴,0,本科,女,165,"外表坚强内心脆弱又敏感、好打抱不平、仗义、有幽默感、浪漫、爱幻想、有正义感、自尊心超强、双重性格、爱冒险、爱憎分明。----在对的时间遇见对的人，是一生幸福；在对的时间遇见错的人，是一场心伤；在错的时间遇见错的人，是一段荒唐；在错的时间遇见对的人，是一阵叹息。ThankgodifoundtherightonefromBaihe.com,Areu?ML",0,0,0,0,0,vickyholiday,无,正在恋爱中,有神论/自信/身材苗条,与父母同住,苗条,48,,,公关/广告,,未婚,未婚,不限,佛教,,北京朝阳,,鸡,,,28~38岁,哲学家型,,,北京市,,不限,,巨蟹座,不吸烟，但不反感,兴致时小酌,不想,"7000-10000,15000-20000",2000-5000,没有,,,,汉族,,,,,,8,生产/营运,B型,已购房(无贷款),,175~185厘米
50646168,35,陕西,陕西咸阳,0,本科,女,166,爱情——静水流深。婚姻——水到渠成。家庭生活——细水长流不诚勿扰,0,0,0,0,0,麦田米小米,无,已经结婚了,销售员/身材匀称/无神论,,匀称,58,,,,,已婚,未婚,不限,无神论,,陕西咸阳,,猪,,,24~30岁,记者型,,,陕西省,,不限,,双子座,,,想,"2000以下,7000-10000,15000-20000,30000-50000",,没有,,,,汉族,,,,,,6,,O型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,170~180厘米
7596193,38,安徽,安徽合肥,0,本科,女,168,一切随缘,0,0,0,0,0,12345,无,正在恋爱中,无神论/自信/高管,需要时购置,较胖,67,,,计算机/网络,,未婚,不限,不限,无神论,,北京东城,,羊,,,30~34岁,照顾者型,,,安徽省,,不限,,魔羯座,不吸烟，但不反感,不喝酒,想,"4000-5000,7000-10000",2000-5000,没有,,,,汉族,,,,,,8,高级经营管理,O型,"与父母同住,已购房(无贷款)",,170~182厘米
2357150,33,云南,云南红河,0,本科,女,165,"在这里,我已经找到了属于我的幸福.",0,0,0,0,0,樱下长眠,有,已经结婚了,身材匀称/有神论/少数民族,与父母同住,匀称,56,,,制造业,,已婚,未婚,不限,佛教,,云南红河,,鼠,,,23~28岁,记者型,,,云南省,,不限,,处女座,烟不离手,兴致时小酌,想,4000-5000,2000-5000,没有,,,,其它民族,,,,,,6,技工,B型,已购房(无贷款),,175~185厘米
50030202,39,北京,北京朝阳,2,本科,女,162,"这世上其实谁也完全欠不了谁什么，但是如果学来并体会了感恩，就能真正快活的享受这生活。要感恩亲人予你无私的情，要感恩爱人予你无怨的爱，更要感恩朋友予你无条件的陪伴。时间一长，才发现这一切弥足珍贵.So,Iwillstillgreetthisdaywithloveinmyheart....",0,1,1,0,1,cathy,有,已经结婚了,自信/身材苗条/无神论/高管,住单位房,苗条,45,,,科研/教育,,已婚,不限,不限,无神论,,山东济南,,羊,,,26~37岁,哲学家型,,,北京市,,不限,,白羊座,不吸烟，但不反感,不喝酒,想,15000-20000,2000-5000,没有,,,,汉族,,,,,,8,高级经营管理,A型,已购房(无贷款),,175~182厘米
59790065,29,四川,四川巴中,0,高中,女,162,想跟我交往的，我希望不是用下半身思考问题的，这年头男人都不对女人用脑了。,0,0,0,0,0,贝贝,有,已经结婚了,身材苗条/有神论,租房,苗条,85,,,旅游,,已婚,"未婚,离异",不限,佛教,,四川巴中,,龙,,,26~38岁,记者型,,,四川省,,不限,中文(普通话),天蝎座,烟不离手,兴致时小酌,还没想好,"4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,,,,,,,7,酒店/旅游/餐饮/娱乐,B型,",与父母同住,需要时购置,已购房(无贷款),住亲朋家",,170~188厘米
4175153,34,云南,云南昆明,0,本科,女,163,,0,0,0,0,0,龙猫,有,正在恋爱中,自信/名校/身材苗条/无神论,住单位房,较瘦,46,,,科研/教育,,未婚,未婚,不限,无神论,,云南曲靖,,鼠,,,22~28岁,作家型,,,云南省,,不限,,双子座,不吸烟，但不反感,不喝酒,想,"4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,西南大学,汉族,,,,,,8,教育/培训,O型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,170~190厘米
50136243,35,陕西,陕西西安,0,本科,女,163,"乐观,开朗,爱说,爱笑,内柔外刚，自信，善变",0,0,0,0,0,好真,有,已经结婚了,无神论/自信/身材匀称,住单位房,匀称,47,,,科研/教育,,已婚,未婚,不限,无神论,,陕西西安,,猪,,,23~28岁,哲学家型,,,陕西省,,不限,,双鱼座,不吸烟，但不反感,兴致时小酌,还没想好,"4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,汉族,,,,,,9,教育/培训,O型,已购房(无贷款),,175~185厘米
65798539,31,宁夏,宁夏银川,2,本科,女,161,大家好，我是一个小女人，善良的女孩，现在常住地点在宁夏银川，我平时的业余时间喜欢看电影，我理想中的约会方式是共赴浪漫之旅，对于我的另一半，我希望他是一个有责任心，幽默的男士……希望在百合网能找到牵手一辈子的他。,0,1,0,0,1,娜娜,有,已经结婚了,随和/厨艺不错/想结婚/早起鸟/无神论/身材苗条,与父母同住,苗条,,一起做饭,,,能做几样可口的小菜,已婚,不限,不限,无神论,老二,,一起分工合作,兔,,性格，心灵,22~32岁,作家型,一年以内,,宁夏回族自治区,,不限,中文(普通话),巨蟹座,不吸烟，但不反感,兴致时小酌,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,旅游结婚，不大操大办,,重庆工商,汉族,,,父母健在,,早睡早起,,其它,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,161~181厘米
61872984,32,四川,四川成都,1,大专,女,160,非诚勿扰,0,0,1,0,0,瀞,有,,无神论,需要时购置,,,,,,,未婚,不限,不限,无神论,,,,牛,,,29~35岁,挑战者型,,,四川省,,不限,中文(普通话),天秤座,不吸烟，但不反感,不喝酒,,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",5000-10000,没有,,,,汉族,,,,,,,其它,,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,170~180厘米
53145006,30,北京,北京朝阳,3,本科,女,160,我不上百合了，请别再留言了,0,1,1,0,1,若兮,无,,身材匀称/在校生/有神论/自信,与父母同住,匀称,45,,,其它,,未婚,未婚,不限,信神但未定教,,北京东城,,龙,,,22~28岁,记者型,,,北京市,,不限,,双鱼座,不吸烟，但不反感,不喝酒,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000以下,没有,,,,汉族,,,,,,8,在校学生,B型,已购房(无贷款),,175~180厘米
53179563,35,北京,北京宣武,0,高中,女,175,"财富不是一辈子的朋友,但朋友是一辈子的财富活泼开朗的我是个私人健身教练,喜欢结识有心朋友.希望认识一个,宽容,成熟,稳重,有心的男人.我虽然不寄希望于从网络上找到陪伴自己一生的他，但是至少希望能碰到几个聊的来的朋友。",0,0,0,0,0,思思张,无,已经结婚了,自信/身材匀称/高个子/无神论/少数民族,,匀称,66,,,文化/娱乐/体育,,已婚,"未婚,离异",不限,无神论,独生子女,北京宣武,,狗,,,32~37岁,照顾者型,,,北京市,,不限,中文(普通话),处女座,社交时偶尔吸烟,兴致时小酌,还没想好,7000-10000,2000-5000,没有,,,,回族,,,父亲健在,,,9,其它,B型,已购房(无贷款),,175~187厘米
56877070,32,澳门,澳门特别行政区,1,高中,女,173,人之所以痛苦，在于追求错误的东西。,0,0,1,0,0,新,有,已经结婚了,高个子/有神论/身材匀称,与父母同住,匀称,64,,,,,已婚,未婚,不限,基督教,,澳门特别行政区,,虎,,,24~28岁,哲学家型,,,澳门特别行政区,,不限,,双鱼座,不吸烟，但不反感,兴致时小酌,,4000-5000,2000以下,有，和我住一起,,,,汉族,,,,,,,其它,AB型,已购房(无贷款),,175~180厘米
53975201,35,北京,北京丰台,3,本科,女,158,我很简单，只想找一个爱我、疼我、呵护我的人，彼此相爱，彼此理解，牵手一生。我不会化妆，因为我想你喜欢真实的我；我不会做饭，却愿意与你一起下厨；我不会温柔，却愿意在你需要安慰时静静陪在你身边做你的开心果。我喜欢放假时，我们一起出游，可以带上我们的父母，一起游览祖国的名山大川，那怕北京的所有公园；我喜欢回到家，你做饭我刷碗，偶尔耍赖不干活，磨着你与你相依相伴坐在沙发上看喜欢的节目；我喜欢周末与你窝在家，亦或出外踏青，享受独处的二人世界；我喜欢我们在外共同打拼工作，回家互相分担忧愁；我喜欢偶尔恶作剧，为我们的生活增添乐趣；我喜欢偷偷的为你制造惊喜，当然也希望你能让我偶尔感动。我喜欢做你的开心果，做你的知己，做你的朋友，做你最爱最疼的老婆。也希望你能在我伤心时逗我，生气时哄我，难过时抱着我，发脾气时让着我，做最爱我最疼我的老公。如果你喜欢我的直率和肉乎乎的我，请加我的小企鹅：四七四一零八五七，请注明百合网中你的名字。谢谢！期待着2010年结束之前，我能在这里找到牵手一生的简单幸福，而那个给我幸福的人，就是苦苦寻觅我的你！牵了手的手，就不要再分手！爱了，就想要一辈子一起走！兜兜转转，我们错过了太多相遇的时间，但愿在这里，我们可以再续前缘，找回彼此心底的那丝依恋，相依相偎到永远！,0,1,1,0,1,夜色精灵,有,正在恋爱中,无神论,与父母同住,较胖,,,,科研/教育,,未婚,未婚,不限,无神论,,,,狗,,,27~32岁,记者型,,,北京市,,不限,,射手座,不吸烟，但不反感,不喝酒,想,"4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,汉族,,,,,,7,其它,O型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,170~185厘米
74336864,30,辽宁,辽宁大连,3,中专/职高/技校,女,168,大家好，我是一个独立，善良的女孩，现在常住地点在辽宁省大连市，我平时的业余时间喜欢旅行，运动，我理想中的约会方式是彼此相依相偎，希望在百合网能找到牵手一辈子的他。(备注下，么有豆豆，发免费的吧^_^),0,1,1,0,1,秋天的童话,有,已经结婚了,无神论/有上进心/看重感觉/随和/身材匀称,与父母同住,匀称,53,彼此相依相偎,私营企业,公关/广告,不太会，但愿为心爱的人学习,已婚,未婚,不限,无神论,老大,辽宁大连,看各自闲忙，协商分担,龙,,性格，心灵,25~30岁,公务员型,时机成熟时就结婚,,辽宁省,,不限,中文(普通话),双子座,不吸烟，但不反感,不喝酒,想,"4000-5000,7000-10000",2000-5000,没有,中式婚礼，宴请宾客,,辽宁省其他,汉族,,,父母健在,,偶尔熬夜,,其它,A型,已购房(无贷款),,170~185厘米
5458095,39,北京,北京大兴,0,本科,女,167,wegls,0,0,0,0,0,bathwick,无,已经结婚了,有房/无神论/身材匀称,,匀称,51,,,,,已婚,不限,不限,无神论,,北京朝阳,,羊,,,26~34岁,哲学家型,,,北京市,,不限,,双鱼座,,,还没想好,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",,没有,,,,汉族,,,,,,2,,O型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,173~195厘米
6003208,30,广东,广东东莞,1,本科,女,163,最近几个月收到了近700多封邮件，谢谢大家的关注。不过要告诉大家一个好消息：我已经在百合找到了一位终身伴侣。也祝愿你们早日找到合适自己的另一半，我的百合博客有我的婚纱照。谢谢关注。,0,0,1,0,0,我已结婚,有,已经结婚了,自信/有神论/金融才俊/身材匀称,租房,匀称,50,,,文化/娱乐/体育,,已婚,未婚,不限,基督教,,湖南长沙,,兔,,,25~30岁,记者型,,,广东省,,不限,中文(普通话),处女座,不吸烟，但不反感,兴致时小酌,想,7000-10000,10000-20000,没有,,,,汉族,,,,,,10,保险,A型,已购房(无贷款),,175~180厘米
6837561,40,广东,广东东莞,0,本科,女,158,"法国思想家卢梭说:""我们之所以爱一个人,是由于我们认为那个人具有我们所尊重的品质"",希望找到一个让我无悔去爱的好男人.让我们彼此去发现对方的优点,珍爱对方.",0,0,0,0,0,karenlxc,有,已经结婚了,无神论,住单位房,,,,,计算机/网络,,已婚,"未婚,离异",不限,无神论,,,,马,,,28~38岁,作家型,,,广东省,,不限,,双子座,不吸烟，但不反感,兴致时小酌,想,"4000-5000,7000-10000",2000-5000,没有,,,,汉族,,,,,,,其它,,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,168~178厘米
57075283,27,河南,河南郑州,3,中专/职高/技校,女,162,看着朋友有的都结婚了。看到他们的幸福。我也很想有个自己的家，有个爱自己，自己又爱的老公，给他洗衣，做饭，照顾他，和他一起面对生活的无奈与快乐！嫁给一个性情稳定的男人，我们要有一个不必太大的房子，要很多阳光能照进来的大窗户或者落地玻璃。我要把房间布置的漂漂亮亮。我们各自上班下班，过朝九晚五的生活。我们一起在领工资的那一天，小小的大吃一顿犒劳自己。我们手牵手去银行，存我们每个月的爱情储蓄，给我们将来的小Baby。开着我们小排量的大笛笛，看着存折上的小数点，满足于我们小小的成绩。真的想结婚了。希望今年遇见一个人，在2013年1月4号结婚····能开始我的幸福生活、,0,1,1,0,1,限量版,无,已经结婚了,身材匀称/随和/看重感觉/厨艺不错/无神论/销售员,,匀称,50,彼此相依相偎,私营企业,营销/市场/策划,能做几样可口的小菜,已婚,未婚,不限,无神论,老大,,看各自闲忙，协商分担,羊,,性格，心灵,21~25岁,挑战者型,时机成熟时就结婚,,河南省,中文类,不限,中文(普通话),双鱼座,不吸烟，但不反感,不喝酒,想,"4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,旅游结婚，不大操大办,,,汉族,,,父母健在,,偶尔熬夜,,销售,A型,已购房(无贷款),需要时购置,172~180厘米
